time, FPSSternPort, FPSBow, FPSSternStbd, OWCBow, OWCSternPort, OWCSternStbd, FPS_OWCUmbilical, FPSUmbilical, PressureSensor
33.273,0.000165,0.00017588,0.00030188,3.2785e-05,3.3211e-05,3.2751e-05,7.9589e-05,0.000138,4.3853e-06
33.281,0.0001655,0.000162,0.0002995,3.248e-05,3.2933e-05,3.2517e-05,7.8423e-05,0.0001375,2.8455e-06
33.289,0.00016512,0.000159,0.00029888,3.2272e-05,3.2018e-05,3.1585e-05,7.9523e-05,0.00013712,1.0429e-05
33.297,0.00016475,0.0001645,0.00029725,3.266e-05,3.2951e-05,3.2403e-05,7.9032e-05,0.0001375,2.4392e-06
33.305,0.000165,0.00014062,0.00029538,3.2149e-05,3.2954e-05,3.2568e-05,7.963e-05,0.000138,-1.7999e-06
33.313,0.000165,0.000168,0.000295,3.2969e-05,3.2771e-05,3.2576e-05,7.9807e-05,0.000137,1.1175e-06
33.32,0.00016462,0.00015638,0.00029338,3.338e-05,3.4024e-05,3.2961e-05,7.9804e-05,0.00013538,2.118e-05
33.328,0.000165,0.000153,0.000292,3.2659e-05,3.3071e-05,3.2874e-05,8.0878e-05,0.00013475,1.1391e-06
33.336,0.000165,0.00016325,0.00029088,3.2605e-05,3.3467e-05,3.1574e-05,8.0213e-05,0.00013312,2.5782e-06
33.344,0.000164,0.0001385,0.0002895,3.2453e-05,3.3417e-05,3.283e-05,8.0019e-05,0.0001335,7.0747e-07
33.352,0.00016388,0.00015387,0.000288,3.2032e-05,3.1932e-05,3.2417e-05,8.133e-05,0.000134,-2.3619e-05
33.359,0.00016325,0.000152,0.000287,3.262e-05,3.2905e-05,3.2272e-05,8.0406e-05,0.00013425,1.4254e-06
33.367,0.00016362,0.00014438,0.00028662,3.3441e-05,3.2995e-05,3.2486e-05,8.066e-05,0.00013438,3.8877e-06
33.375,0.000163,0.000159,0.000283,3.3014e-05,3.214e-05,3.2701e-05,8.0624e-05,0.000135,4.1918e-06
33.383,0.00016338,0.00013913,0.00028325,3.297e-05,3.2513e-05,3.2576e-05,8.0589e-05,0.000134,-3.7911e-06
33.391,0.0001635,0.000145,0.00028025,3.3623e-05,3.2819e-05,3.3093e-05,8.1533e-05,0.00013375,1.7065e-05
33.398,0.000163,0.00014612,0.00027912,3.1832e-05,3.3001e-05,3.2615e-05,8.1132e-05,0.000133,5.8225e-06
33.406,0.000163,0.000135,0.000278,3.3498e-05,3.2805e-05,3.2734e-05,8.1043e-05,0.0001325,3.8355e-06
33.414,0.00016288,0.00015688,0.00027788,3.3548e-05,3.2991e-05,3.2435e-05,8.2031e-05,0.00013212,1.9893e-06
33.422,0.000163,0.00014,0.00027575,3.2687e-05,3.2771e-05,3.2719e-05,8.1716e-05,0.0001335,-3.1152e-05
33.43,0.000161,0.00013787,0.000274,3.2987e-05,3.2648e-05,3.2756e-05,8.1012e-05,0.00013162,2.6755e-06
33.438,0.000162,0.000141,0.000273,3.2957e-05,3.2684e-05,3.3228e-05,8.2265e-05,0.000132,2.4892e-06
33.445,0.000162,0.00012025,0.000271,3.2408e-05,3.2588e-05,3.2228e-05,8.1814e-05,0.00013,4.1493e-06
33.453,0.00016075,0.000149,0.00027175,3.3049e-05,3.2357e-05,3.2396e-05,8.1513e-05,0.000131,-2.4734e-05
33.461,0.00016188,0.00013312,0.00026725,3.2815e-05,3.3242e-05,3.3342e-05,8.2044e-05,0.00012988,3.774e-05
33.469,0.0001605,0.0001305,0.000266,3.2964e-05,3.2598e-05,3.2555e-05,8.1773e-05,0.0001295,-1.93e-06
33.477,0.00016012,0.00013775,0.00026588,3.382e-05,3.2706e-05,3.2014e-05,8.2352e-05,0.00013,1.7996e-06
33.484,0.00016,0.00011275,0.00026325,3.2642e-05,3.204e-05,3.3173e-05,8.2142e-05,0.00012975,-2.3028e-06
33.492,0.00016062,0.00013463,0.000262,3.3375e-05,3.2704e-05,3.2145e-05,8.1671e-05,0.00012738,1.4253e-05
33.5,0.00016,0.000126,0.000261,3.3398e-05,3.2431e-05,3.2236e-05,8.1504e-05,0.000126,2.2528e-05
33.508,0.000159,0.00012225,0.000259,3.3344e-05,3.2103e-05,3.2232e-05,8.3255e-05,0.00012662,1.6706e-06
33.516,0.00015875,0.00013525,0.0002585,3.3801e-05,3.172e-05,3.2567e-05,8.3722e-05,0.00012475,8.9831e-07
33.523,0.000158,0.0001115,0.000256,3.3473e-05,3.3252e-05,3.3236e-05,8.3941e-05,0.00012412,3.276e-06
33.531,0.000158,0.0001195,0.000254,3.3367e-05,3.2619e-05,3.3128e-05,8.2633e-05,0.0001255,2.9714e-05
33.539,0.00015712,0.00012112,0.000252,3.2686e-05,3.2895e-05,3.2818e-05,8.4168e-05,0.000127,3.9149e-06
33.547,0.000157,0.0001115,0.000251,3.3639e-05,3.2465e-05,3.258e-05,8.3537e-05,0.00012875,1.5968e-06
33.555,0.000157,0.00013087,0.00024962,3.2894e-05,3.2423e-05,3.1852e-05,8.4492e-05,0.000128,5.1196e-06
33.563,0.000157,0.000109,0.000249,3.2978e-05,3.2285e-05,3.2138e-05,8.2951e-05,0.000129,2.4713e-06
33.57,0.000157,0.00011062,0.00024662,3.4108e-05,3.3202e-05,3.2824e-05,8.4051e-05,0.000128,2.1608e-05
33.578,0.000156,0.00011475,0.000245,3.3012e-05,3.2585e-05,3.2564e-05,8.4269e-05,0.00012875,1.5657e-07
33.586,0.00015588,9.9247e-05,0.00024312,3.4023e-05,3.2643e-05,3.251e-05,8.4992e-05,0.00012888,1.4582e-06
33.594,0.000154,0.000122,0.0002415,3.3085e-05,3.2446e-05,3.2303e-05,8.4457e-05,0.0001285,2.5667e-06
33.602,0.00015488,0.0001095,0.00024,3.3321e-05,3.2809e-05,3.2509e-05,8.5233e-05,0.00012788,-2.9398e-05
33.609,0.000153,0.0001065,0.000238,3.3187e-05,3.2182e-05,3.2686e-05,8.4967e-05,0.00012775,-2.0481e-05
33.617,0.00015362,0.00010825,0.00023725,3.3475e-05,3.3183e-05,3.2332e-05,8.3626e-05,0.000127,-2.9407e-07
33.625,0.000153,8.4749e-05,0.000235,3.3712e-05,3.2285e-05,3.2164e-05,8.3828e-05,0.000128,-5.2578e-06
33.633,0.000152,0.000112,0.00023338,3.3103e-05,3.3008e-05,3.2614e-05,8.519e-05,0.000128,-6.9374e-06
33.641,0.000152,0.00010122,0.000231,3.3766e-05,3.2445e-05,3.2489e-05,8.3848e-05,0.000127,-3.0356e-06
33.648,0.000151,9.6048e-05,0.00022912,3.3654e-05,3.2307e-05,3.2399e-05,8.362e-05,0.000131,1.8451e-06
33.656,0.0001505,0.000105,0.0002285,3.3555e-05,3.2439e-05,3.169e-05,8.4557e-05,0.0001255,-3.2725e-07
33.664,0.00015,8.1271e-05,0.00022788,3.3241e-05,3.2394e-05,3.195e-05,8.4705e-05,0.000125,-2.0538e-05
33.672,0.000149,9.5044e-05,0.00022525,3.3539e-05,3.2423e-05,3.3505e-05,8.3767e-05,0.000124,8.7377e-06
33.68,0.00014838,9.2978e-05,0.00022362,3.4432e-05,3.2954e-05,3.2821e-05,8.4751e-05,0.000125,5.827e-06
33.688,0.000148,8.6876e-05,0.000222,3.3783e-05,3.3006e-05,3.3112e-05,8.4621e-05,0.000124,6.7318e-07
33.695,0.00014762,0.000101,0.00022,3.3614e-05,3.2926e-05,3.2406e-05,8.4979e-05,0.00012362,1.4023e-06
33.703,0.00014725,7.8255e-05,0.00021725,3.3084e-05,3.2627e-05,3.1679e-05,8.4368e-05,0.00012475,-4.0666e-06
33.711,0.00014512,8.6697e-05,0.00021688,3.3986e-05,3.1867e-05,3.2597e-05,8.2874e-05,0.00012312,-2.4282e-05
33.719,0.0001455,8.5299e-05,0.000214,3.3744e-05,3.2227e-05,3.1825e-05,8.3863e-05,0.0001245,1.5469e-06
33.727,0.00014412,7.4374e-05,0.00021288,3.3471e-05,3.2621e-05,3.2188e-05,8.5244e-05,0.00012612,-4.008e-06
33.734,0.00014425,9.6103e-05,0.000212,3.4644e-05,3.2476e-05,3.228e-05,8.413e-05,0.000127,1.5678e-06
33.742,0.00014438,7.6605e-05,0.000209,3.3618e-05,3.3058e-05,3.1862e-05,8.4547e-05,0.00012825,1.63e-06
33.75,0.000143,7.5044e-05,0.000207,3.4595e-05,3.3417e-05,3.2048e-05,8.4618e-05,0.000128,1.111e-05
33.758,0.000142,7.9709e-05,0.00020638,3.3951e-05,3.261e-05,3.2364e-05,8.4929e-05,0.000127,-1.7351e-06
33.766,0.00014125,6.0213e-05,0.000205,3.3269e-05,3.2904e-05,3.233e-05,8.5334e-05,0.000127,-8.5877e-07
33.773,0.00014012,8.5903e-05,0.00020288,3.3836e-05,3.2708e-05,3.3331e-05,8.4042e-05,0.000125,5.322e-06
33.781,0.000139,7.4378e-05,0.0002015,3.4055e-05,3.1934e-05,3.2015e-05,8.4033e-05,0.0001255,-1.2429e-05
33.789,0.000139,7.0667e-05,0.00019988,3.3936e-05,3.2517e-05,3.2196e-05,8.4599e-05,0.00012575,-1.252e-05
33.797,0.00013875,7.5921e-05,0.00019725,3.3997e-05,3.3295e-05,3.2119e-05,8.3529e-05,0.000125,-2.9953e-06
33.805,0.00013762,5.0489e-05,0.00019662,3.3773e-05,3.2202e-05,3.2091e-05,8.2679e-05,0.000125,-5.1945e-06
33.813,0.000136,7.5759e-05,0.000194,3.3488e-05,3.1297e-05,3.198e-05,8.4072e-05,0.000126,-2.246e-05
33.82,0.00013638,6.4828e-05,0.000192,3.3866e-05,3.3277e-05,3.1745e-05,8.1785e-05,0.00012438,2.3694e-05
33.828,0.00013475,6.1718e-05,0.00019075,3.3908e-05,3.2433e-05,3.1447e-05,8.1654e-05,0.00012575,-9.4674e-07
33.836,0.000134,7.3118e-05,0.000189,3.382e-05,3.2971e-05,3.1545e-05,8.1094e-05,0.000125,-2.0724e-06
33.844,0.000133,4.9736e-05,0.0001865,3.3935e-05,3.2498e-05,3.0816e-05,8.1128e-05,0.000125,-4.0427e-06
33.852,0.00013288,5.793e-05,0.00018425,3.4181e-05,3.278e-05,3.0943e-05,8.0899e-05,0.000125,3.0813e-05
33.859,0.000132,6.0702e-05,0.00018375,3.306e-05,3.2003e-05,3.1515e-05,8.1242e-05,0.00012575,-7.656e-06
33.867,0.00013,5.0972e-05,0.00018162,3.391e-05,3.2684e-05,3.2244e-05,8.061e-05,0.000124,-1.9721e-06
33.875,0.000129,6.953e-05,0.000179,3.3932e-05,3.3813e-05,3.2203e-05,8.0952e-05,0.000125,-7.5479e-06
33.883,0.00012938,4.7762e-05,0.00017662,3.4596e-05,3.1919e-05,3.1169e-05,8.0282e-05,0.00012362,3.5328e-06
33.891,0.00012775,5.3886e-05,0.000176,3.3757e-05,3.1863e-05,3.1625e-05,8.0937e-05,0.00012375,-2.553e-05
33.898,0.00012688,5.4577e-05,0.00017388,3.4436e-05,3.2482e-05,3.1556e-05,8.0589e-05,0.00012312,-1.5767e-06
33.906,0.000126,3.9659e-05,0.000172,3.3653e-05,3.2943e-05,3.1474e-05,8.0599e-05,0.0001235,-1.0608e-06
33.914,0.00012488,6.372e-05,0.00017088,3.533e-05,3.1699e-05,3.1981e-05,8.0828e-05,0.00012412,1.8495e-06
33.922,0.00012325,4.8711e-05,0.00016725,3.3917e-05,3.2186e-05,3.1302e-05,7.9193e-05,0.00012575,1.2675e-07
33.93,0.00012238,4.5135e-05,0.00016538,3.4247e-05,3.2776e-05,3.1442e-05,7.9741e-05,0.00012562,1.1286e-05
33.938,0.000121,5.0442e-05,0.000163,3.3831e-05,3.1797e-05,3.1452e-05,7.9894e-05,0.000127,-3.1049e-06
33.945,0.000121,2.8249e-05,0.000162,3.4452e-05,3.263e-05,3.1823e-05,7.9426e-05,0.00012662,-2.4806e-06
33.953,0.000119,5.3639e-05,0.0001585,3.4319e-05,3.1991e-05,3.1303e-05,7.8171e-05,0.0001255,2.3806e-05
33.961,0.00011712,4.4636e-05,0.000157,3.3745e-05,3.2483e-05,3.1856e-05,7.8394e-05,0.00012512,3.1757e-06
33.969,0.000117,4.0564e-05,0.000155,3.4084e-05,3.2174e-05,3.1702e-05,7.8308e-05,0.0001255,-3.3986e-06
33.977,0.000116,4.971e-05,0.000153,3.4166e-05,3.2581e-05,3.1678e-05,7.7216e-05,0.000125,-1.8182e-06
33.984,0.00011525,2.5255e-05,0.000151,3.4236e-05,3.2291e-05,3.0943e-05,7.749e-05,0.000124,-7.9512e-06
33.992,0.000113,4.3548e-05,0.000149,3.399e-05,3.1885e-05,3.1825e-05,7.6721e-05,0.00012438,-2.4417e-05
34,0.000113,4.1381e-05,0.000147,3.5078e-05,3.1297e-05,3.2412e-05,7.565e-05,0.000124,-1.5152e-05
34.008,0.00011062,3.5419e-05,0.000145,3.4014e-05,3.246e-05,3.1703e-05,7.5984e-05,0.00012362,-7.2869e-07
34.016,0.00011,5.2208e-05,0.000142,3.4583e-05,3.2179e-05,3.1788e-05,7.7105e-05,0.000125,1.5439e-06
34.023,0.00010812,3.1478e-05,0.00014012,3.3683e-05,3.2039e-05,3.0793e-05,7.5646e-05,0.00012488,-3.0849e-05
34.031,0.0001085,3.7937e-05,0.000137,3.4463e-05,3.2412e-05,3.0907e-05,7.579e-05,0.000124,2.7288e-05
34.039,0.000106,4.2481e-05,0.000135,3.4261e-05,3.2407e-05,3.1632e-05,7.5266e-05,0.000125,-8.379e-07
34.047,0.00010475,3.3161e-05,0.000134,3.4149e-05,3.1893e-05,3.0984e-05,7.5118e-05,0.000125,-5.2996e-06
34.055,0.00010362,5.6345e-05,0.00013,3.4466e-05,3.1939e-05,3.1336e-05,7.6014e-05,0.000125,-1.0841e-05
34.063,0.000103,3.7779e-05,0.000128,3.483e-05,3.2664e-05,3.1214e-05,7.4451e-05,0.000124,1.7539e-05
34.07,0.000101,4.1773e-05,0.000126,3.3979e-05,3.2871e-05,3.1124e-05,7.5229e-05,0.00012362,1.6233e-06
34.078,9.9605e-05,4.6816e-05,0.00012375,3.5026e-05,3.2448e-05,3.1019e-05,7.4968e-05,0.00012275,-8.8337e-07
34.086,9.7667e-05,2.8924e-05,0.000121,3.41e-05,3.2306e-05,3.1635e-05,7.5048e-05,0.000124,3.4815e-07
34.094,9.6679e-05,5.6001e-05,0.0001185,3.4717e-05,3.1898e-05,3.1378e-05,7.489e-05,0.0001235,5.1803e-06
34.102,9.5571e-05,4.3498e-05,0.00011512,3.4496e-05,3.2352e-05,3.2304e-05,7.5016e-05,0.000124,3.3421e-05
34.109,9.3728e-05,4.2099e-05,0.00011325,3.4023e-05,3.1467e-05,3.1612e-05,7.3897e-05,0.000124,6.0585e-06
34.117,9.178e-05,5.0443e-05,0.000112,3.4387e-05,3.1705e-05,3.1245e-05,7.3901e-05,0.00012338,-4.4754e-06
34.125,9.031e-05,2.4419e-05,0.000109,3.4004e-05,3.272e-05,3.1342e-05,7.397e-05,0.000123,-6.4625e-06
34.133,8.8983e-05,5.2925e-05,0.000107,3.4096e-05,3.1066e-05,3.1342e-05,7.3511e-05,0.00012362,-3.0378e-05
34.141,8.7315e-05,4.4836e-05,0.00010375,3.4157e-05,3.1369e-05,3.0904e-05,7.3445e-05,0.00012375,-2.1313e-06
34.148,8.5588e-05,4.0261e-05,0.000101,3.4309e-05,3.1937e-05,3.1256e-05,7.353e-05,0.00012388,3.4709e-06
34.156,8.4056e-05,5.3628e-05,9.9137e-05,3.4714e-05,3.1823e-05,3.1024e-05,7.2752e-05,0.0001245,-2.8127e-06
34.164,8.3016e-05,3.0053e-05,9.5608e-05,3.4203e-05,3.0714e-05,3.0751e-05,7.218e-05,0.00012688,5.554e-07
34.172,8.0587e-05,4.3753e-05,9.3709e-05,3.36e-05,3.1861e-05,3.147e-05,7.2698e-05,0.00012675,-4.1235e-05
34.18,7.9627e-05,4.2784e-05,9.0547e-05,3.4434e-05,3.12e-05,3.0344e-05,7.2714e-05,0.000128,1.1622e-06
34.188,7.7466e-05,3.5772e-05,8.8884e-05,3.3935e-05,3.1943e-05,3.0689e-05,7.335e-05,0.000127,-9.615e-08
34.195,7.6247e-05,5.5881e-05,8.6164e-05,3.4338e-05,3.3647e-05,3.1892e-05,7.3023e-05,0.000125,8.2749e-07
34.203,7.5781e-05,3.4612e-05,8.3423e-05,3.5141e-05,3.2253e-05,3.0831e-05,7.2938e-05,0.000125,2.4472e-05
34.211,7.2678e-05,4.2604e-05,8.0507e-05,3.4525e-05,3.2209e-05,3.1669e-05,7.2679e-05,0.00012488,-7.1017e-06
34.219,7.1433e-05,4.4379e-05,7.8386e-05,3.4556e-05,3.2455e-05,3.12e-05,7.3316e-05,0.000125,-7.1788e-07
34.227,7.0062e-05,3.1554e-05,7.5983e-05,3.4107e-05,3.1394e-05,3.1432e-05,7.3318e-05,0.00012588,-1.0682e-06
34.234,6.8362e-05,5.7045e-05,7.3453e-05,3.375e-05,3.2203e-05,3.1434e-05,7.3979e-05,0.000127,2.3065e-06
34.242,6.6373e-05,4.3395e-05,7.1283e-05,3.3792e-05,3.1423e-05,3.071e-05,7.4558e-05,0.000128,-5.3909e-06
34.25,6.5104e-05,4.1744e-05,6.8394e-05,3.5337e-05,3.2708e-05,3.0776e-05,7.4254e-05,0.000128,4.7047e-06
34.258,6.3483e-05,4.7364e-05,6.5536e-05,3.4302e-05,3.2332e-05,3.0362e-05,7.3963e-05,0.000127,-1.6784e-06
34.266,6.1544e-05,2.6233e-05,6.3336e-05,3.3894e-05,3.1246e-05,3.0844e-05,7.3194e-05,0.00012525,1.4119e-06
34.273,5.9862e-05,5.4773e-05,6.2226e-05,3.4867e-05,3.1552e-05,2.9951e-05,7.3498e-05,0.00012237,-1.7045e-05
34.281,5.9067e-05,4.5308e-05,6.0499e-05,3.4014e-05,3.1439e-05,3.0516e-05,7.3408e-05,0.0001265,-6.7726e-06
34.289,5.722e-05,4.1915e-05,5.7291e-05,3.4556e-05,3.1869e-05,3.075e-05,7.3684e-05,0.00012712,2.841e-06
34.297,5.4552e-05,5.1201e-05,5.4748e-05,3.4688e-05,3.2148e-05,3.0346e-05,7.361e-05,0.00012975,-1.5536e-06
34.305,5.386e-05,2.7076e-05,5.3103e-05,3.4704e-05,3.2323e-05,3.0838e-05,7.3156e-05,0.000133,-1.2542e-06
34.313,5.167e-05,4.5545e-05,4.9654e-05,3.4055e-05,3.1467e-05,3.0948e-05,7.3544e-05,0.000135,1.4787e-05
34.32,5.1568e-05,4.34e-05,4.8026e-05,3.4902e-05,3.225e-05,3.0112e-05,7.4425e-05,0.000135,1.127e-05
34.328,4.8954e-05,3.8802e-05,4.6559e-05,3.4502e-05,3.1731e-05,3.0333e-05,7.3517e-05,0.000133,2.5421e-06
34.336,4.7167e-05,5.5539e-05,4.3794e-05,3.4663e-05,3.1386e-05,2.9743e-05,7.4985e-05,0.00013,1.983e-06
34.344,4.5656e-05,3.4915e-05,4.2526e-05,3.3649e-05,3.1689e-05,3.0923e-05,7.4777e-05,0.000127,-3.0722e-05
34.352,4.5095e-05,4.1886e-05,3.9914e-05,3.446e-05,3.1757e-05,2.9989e-05,7.3591e-05,0.00012788,1.9243e-05
34.359,4.3086e-05,4.4929e-05,3.9063e-05,3.4198e-05,3.1509e-05,3.04e-05,7.3803e-05,0.0001285,-2.0627e-06
34.367,4.1939e-05,3.4825e-05,3.6619e-05,3.4653e-05,3.1632e-05,3.012e-05,7.4177e-05,0.00013238,4.2477e-06
34.375,3.9371e-05,5.769e-05,3.5943e-05,3.4929e-05,3.2393e-05,3.1878e-05,7.5822e-05,0.000137,-4.241e-06
34.383,3.8761e-05,3.839e-05,3.3195e-05,3.429e-05,3.1781e-05,3.0372e-05,7.4008e-05,0.00013662,1.5361e-06
34.391,3.7239e-05,4.1279e-05,3.1769e-05,3.5319e-05,3.1882e-05,3.0463e-05,7.4581e-05,0.000136,2.7562e-05
34.398,3.498e-05,4.5937e-05,2.9648e-05,3.4372e-05,3.1902e-05,3.0468e-05,7.4427e-05,0.000135,1.3389e-06
34.406,3.3734e-05,2.874e-05,2.8152e-05,3.4019e-05,3.1645e-05,3.0272e-05,7.4055e-05,0.0001335,1.3814e-06
34.414,3.1323e-05,5.6026e-05,2.7446e-05,3.4012e-05,3.1209e-05,3.0697e-05,7.4086e-05,0.00013288,-2.3218e-06
34.422,3.0557e-05,4.5345e-05,2.5724e-05,3.4621e-05,3.1122e-05,2.9434e-05,7.4343e-05,0.00013025,-2.9033e-05
34.43,2.9475e-05,4.1416e-05,2.3709e-05,3.491e-05,3.1317e-05,3.0315e-05,7.4052e-05,0.00013125,-3.1047e-07
34.438,2.8142e-05,4.9447e-05,2.3021e-05,3.4994e-05,3.0732e-05,3.0939e-05,7.5005e-05,0.000131,3.2287e-06
34.445,2.6811e-05,2.5661e-05,2.1158e-05,3.4812e-05,3.1161e-05,2.993e-05,7.4026e-05,0.00013138,3.9443e-06
34.453,2.4816e-05,5.2321e-05,2.0243e-05,3.406e-05,3.1292e-05,3.0303e-05,7.4492e-05,0.00013275,-2.3093e-05
34.461,2.3524e-05,4.4526e-05,1.921e-05,3.3756e-05,3.0845e-05,2.9819e-05,7.4156e-05,0.00013,-3.9044e-06
34.469,2.2566e-05,4.0876e-05,1.8195e-05,3.4784e-05,3.2102e-05,3.0236e-05,7.3107e-05,0.00013,4.4408e-06
34.477,2.0881e-05,5.3751e-05,1.6959e-05,3.4652e-05,3.1718e-05,3.0852e-05,7.3045e-05,0.00013388,1.3583e-06
34.484,1.9247e-05,2.9425e-05,1.5457e-05,3.4513e-05,3.143e-05,3.094e-05,7.3527e-05,0.00013425,2.3214e-06
34.492,1.9405e-05,4.3401e-05,1.597e-05,3.4911e-05,3.1693e-05,3.0001e-05,7.4081e-05,0.000134,-1.1999e-05
34.5,1.7718e-05,4.3984e-05,1.4998e-05,3.4257e-05,3.1077e-05,3.0662e-05,7.3135e-05,0.000134,-2.258e-06
34.508,1.5862e-05,3.7569e-05,1.3219e-05,3.4153e-05,3.1944e-05,3.044e-05,7.3398e-05,0.000135,3.3416e-06
34.516,1.5221e-05,5.6986e-05,1.2796e-05,3.4214e-05,3.2637e-05,3.0977e-05,7.2529e-05,0.000133,5.0752e-06
34.523,1.4758e-05,3.6596e-05,1.2591e-05,3.4235e-05,3.1503e-05,2.9271e-05,7.3628e-05,0.00013412,-2.1814e-05
34.531,1.2918e-05,4.23e-05,1.2365e-05,3.4714e-05,3.1571e-05,3.0077e-05,7.2176e-05,0.000134,1.1342e-05
34.539,1.2226e-05,4.5223e-05,1.1391e-05,3.4586e-05,3.1842e-05,3.0315e-05,7.2057e-05,0.00013312,5.5534e-06
34.547,1.0658e-05,3.2627e-05,1.1781e-05,3.4457e-05,3.1501e-05,3.0142e-05,7.3657e-05,0.000132,7.4145e-06
34.555,1.0174e-05,5.579e-05,1.1967e-05,3.4928e-05,3.1253e-05,3.0502e-05,7.1624e-05,0.00013162,1.529e-05
34.563,9.305e-06,4.2596e-05,1.2361e-05,3.4732e-05,3.1589e-05,3.1235e-05,7.2953e-05,0.00013,-1.6547e-05
34.57,9.4868e-06,4.0953e-05,1.2215e-05,3.4387e-05,3.1382e-05,2.9607e-05,7.2036e-05,0.000127,6.5419e-06
34.578,9.7006e-06,4.7699e-05,1.2548e-05,3.4576e-05,3.1439e-05,3.0373e-05,7.2873e-05,0.000126,4.004e-06
34.586,9.6936e-06,2.7486e-05,1.3374e-05,3.4982e-05,3.2e-05,2.9849e-05,7.2667e-05,0.000129,3.1869e-06
34.594,8.7865e-06,5.4041e-05,1.3757e-05,3.5163e-05,3.1595e-05,3.0507e-05,7.322e-05,0.000131,-1.1705e-05
34.602,9.9774e-06,4.3168e-05,1.4249e-05,3.5458e-05,3.0959e-05,2.9125e-05,7.2748e-05,0.00013112,1.6982e-06
34.609,9.6589e-06,4.1355e-05,1.4506e-05,3.473e-05,3.1259e-05,3.0522e-05,7.1419e-05,0.000132,4.3536e-06
34.617,1.0092e-05,5.0685e-05,1.4557e-05,3.4891e-05,3.1061e-05,2.9753e-05,7.1782e-05,0.00013038,1.1044e-06
34.625,1.0783e-05,2.4184e-05,1.4893e-05,3.4872e-05,3.1139e-05,2.9756e-05,7.0242e-05,0.000132,-1.8823e-06
34.633,1.1158e-05,4.4242e-05,1.3472e-05,3.4739e-05,3.2431e-05,3.041e-05,7.1898e-05,0.00012738,4.5614e-05
34.641,1.1343e-05,4.3643e-05,1.5089e-05,3.5426e-05,3.1838e-05,2.9271e-05,7.0747e-05,0.00012475,2.4549e-06
34.648,1.0874e-05,3.8657e-05,1.4615e-05,3.4179e-05,3.1763e-05,3.0664e-05,7.0847e-05,0.00012412,5.7856e-06
34.656,1.1551e-05,5.5254e-05,1.4293e-05,3.448e-05,3.1598e-05,3.0035e-05,7.0998e-05,0.000127,5.6962e-06
34.664,1.032e-05,3.3882e-05,1.5602e-05,3.3063e-05,3.1663e-05,2.9686e-05,7.0394e-05,0.000129,-3.2581e-05
34.672,1.1042e-05,4.0766e-05,1.5412e-05,3.5248e-05,3.1859e-05,3.0244e-05,7.0257e-05,0.00012925,1.38e-05
34.68,1.1269e-05,4.3009e-05,1.6333e-05,3.4915e-05,3.1174e-05,2.9471e-05,6.981e-05,0.00012838,6.9378e-06
34.688,1.1784e-05,3.3856e-05,1.6282e-05,3.506e-05,3.1529e-05,3.0391e-05,6.8981e-05,0.000125,8.2979e-06
34.695,1.1092e-05,5.7412e-05,1.6236e-05,3.4419e-05,3.1789e-05,2.9392e-05,7.0189e-05,0.00012462,6.0794e-06
34.703,1.2088e-05,3.6024e-05,1.5534e-05,3.4964e-05,3.2169e-05,3.0408e-05,6.9858e-05,0.00012375,3.6794e-05
34.711,1.1527e-05,3.9196e-05,1.443e-05,3.5408e-05,3.268e-05,3.0138e-05,6.8858e-05,0.00012312,3.5517e-05
34.719,1.1279e-05,4.4914e-05,1.53e-05,3.4219e-05,3.1456e-05,3.0211e-05,6.9919e-05,0.0001225,3.2838e-06
34.727,1.2044e-05,2.8157e-05,1.4798e-05,3.4901e-05,3.0442e-05,2.9651e-05,7.0246e-05,0.00012375,2.0273e-06
34.734,1.1742e-05,5.6981e-05,1.5498e-05,3.496e-05,3.1552e-05,2.9865e-05,6.9471e-05,0.00012575,-2.5018e-06
34.742,1.1396e-05,4.3041e-05,1.4123e-05,3.518e-05,3.2078e-05,2.9414e-05,6.9619e-05,0.00012962,9.5305e-06
34.75,1.1656e-05,3.7747e-05,1.3568e-05,3.4624e-05,3.1395e-05,3.1452e-05,6.9386e-05,0.000131,1.1626e-05
34.758,1.2328e-05,4.7049e-05,1.3587e-05,3.4999e-05,3.146e-05,2.9537e-05,6.9583e-05,0.00012762,4.5623e-06
34.766,1.3013e-05,2.575e-05,1.5153e-05,3.4889e-05,3.1002e-05,2.9977e-05,6.9582e-05,0.000124,1.7362e-06
34.773,1.3217e-05,5.3061e-05,1.5079e-05,3.4894e-05,3.1651e-05,2.9652e-05,6.9639e-05,0.00012412,1.428e-05
34.781,1.3686e-05,4.4446e-05,1.5622e-05,3.5462e-05,3.1887e-05,2.9332e-05,6.9614e-05,0.000122,-1.0861e-05
34.789,1.3459e-05,3.8642e-05,1.3928e-05,3.4586e-05,3.1779e-05,3.0659e-05,7.003e-05,0.000122,5.3894e-06
34.797,1.3398e-05,5.087e-05,1.4408e-05,3.5109e-05,3.1795e-05,2.8702e-05,6.9313e-05,0.00012,9.0061e-06
34.805,1.3437e-05,2.9668e-05,1.4876e-05,3.4726e-05,3.1016e-05,2.9899e-05,6.94e-05,0.00012062,1.9994e-06
34.813,1.1719e-05,4.3117e-05,1.5349e-05,3.4672e-05,3.2416e-05,3.0355e-05,6.9804e-05,0.000126,6.4402e-06
